name,address,city,phone,email,website,description,source_url,country,crawl_timestamp
Jupiter Auto Engineering,"Address: 1 Simon Mazorodze Rd, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/10575/Jupiter_Auto_Engineering,Zimbabwe,2025-12-03T17:58:48.096858
Sams Construction,"Address: 76b Greengrove Dr Greendale , Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106470/Sams_Construction,Zimbabwe,2025-12-03T17:58:48.099844
Truefurn Technologies,"Address: 7 Rowland Square, Milton Park, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104820/Truefurn_Technologies,Zimbabwe,2025-12-03T17:58:48.103466
CE Marking Certification on construction products,"Address: Plot no. 362, Industrial Area, Phase 2, Panchkula, Haryana - 134113, Zimbabwe",,,,,,https://www.zimbabweyp.com/company/103771/CE_Mark_Certification_ISO_9001_Certification,Zimbabwe,2025-12-03T17:58:48.105521
CLEO BOILER CENTRE,"Address: 35 Shepperton Road, Graniteside, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106828/CLEO_BOILER_CENTRE,Zimbabwe,2025-12-03T17:58:48.108193
Levight Pvt Ltd,"Address: 5 Culverwell Drive, Arcadia, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104675/Levight_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:49.214980
Designlab (Pvt) Ltd,"Address: 9 Aintree Circle, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105143/Designlab_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:49.216885
Trekbright Media,"Address: 60 Kennedy Drive, Greendale, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105100/Trekbright_Media,Zimbabwe,2025-12-03T17:58:49.218800
DiV WORQS technologies,"Address: Harrow Road, Queenspark West, Bulawayo, Zimbabwe",Bulawayo,,,,,https://www.zimbabweyp.com/company/106223/DiV_WORQS_technologies,Zimbabwe,2025-12-03T17:58:49.220764
Bonjour-Zim Events and Entertainment,"Address: 16 George Road Hatfield, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105537/Bonjour_Zim_Events_and_Entertainment,Zimbabwe,2025-12-03T17:58:49.222658
Sangana Africa Pvt Ltd,"Address: Suite 5 Beira House House Milton Park, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106353/Sangana_Africa_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:49.224587
Bling Hub (pvt) Ltd,"Address: Number 3 Edison Crescent Graniteside Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104916/Bling_Hub_pvt_Ltd,Zimbabwe,2025-12-03T17:58:49.226441
MEGAPRINT MEDIA SOLUTIONS,"Address: 278 HEBERT CHITEPO, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105241/MEGAPRINT_MEDIA_SOLUTIONS,Zimbabwe,2025-12-03T17:58:49.228487
Our Africa Pvt Ltd,"Address: Shop 16 Kopje Aracde, 13 Robert Mugabe Road Harare , Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104876/Our_Africa_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:49.231770
Roltate International,"Address: Suite 405, 4th Floor Coal House, 17 Nelson Mandela Avenue, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106498/Roltate_International,Zimbabwe,2025-12-03T17:58:49.234020
Vivid Media (Pvt) Ltd,"Address: Sam Levy's Village, Borrowdale Rd, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106233/Vivid_Media_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:49.235894
AFRICA BUSINESS CONSULTING GROUP,"Address: NO ADVERTISERS!! NO JOBS. Sales Enquiries only. 179 Erith Road, Willowvale, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/103611/FRUIT_OF_AFRICA_CONSULTING,Zimbabwe,2025-12-03T17:58:49.237769
Flashboss Ltd Co.,"Address: 591 Henry Hartley St., Chegutu, Zimbabwe",Chegutu,,,,,https://www.zimbabweyp.com/company/105506/Flashboss_Ltd_Co,Zimbabwe,2025-12-03T17:58:49.239544
Netcast Systems,"Address: 1st Floor, East Wing, Bryanston House, Corner Angwa and, George Silundika Ave, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106107/Netcast_Systems,Zimbabwe,2025-12-03T17:58:49.243260
Litfy Africa Private Limited,"Address: 336 Willowvale Road, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106783/Litfy_Africa_Private_Limited,Zimbabwe,2025-12-03T17:58:49.245486
Brenton Square Creatives,"Address: 14 Bamboo Rd, Newton West, Bulawayo, Zimbabwe.",Bulawayo,,,,,https://www.zimbabweyp.com/company/104289/Brenton_Square_Creatives,Zimbabwe,2025-12-03T17:58:49.248222
ACCESS MARKETING,"Address: FIRST FLOOR, NDAZIYA THAINE BUILDING, CNR. ROBERT MUGABE WAY/2ND STREET, HARARE, ZIMBABWE",Harare,,,,,https://www.zimbabweyp.com/company/103566/ACCESS_MARKETING,Zimbabwe,2025-12-03T17:58:49.252070
Calmlock Digital Marketing,"Address: 17 Philips Avenue. Belgravia, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104631/Calmlock_Digital_Marketing,Zimbabwe,2025-12-03T17:58:49.253907
Surveytech Information Systems,"Address: 5 Staley Road Borrowdale, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104027/Surveytech_Information_Systems,Zimbabwe,2025-12-03T17:58:50.520509
SABARM Tax Solutions,"Address: Number 5 Premium Close, Mt Pleasant Business Park , Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106542/SABARM_Tax_Solutions,Zimbabwe,2025-12-03T17:58:50.523928
5wh Forensic Auditors & Fraud Investigators,"Address: 5wh Corporate Services, 119 Harare Drive. Hatfield , Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/4372/5wh_Forensic_Auditors_Fraud_Investigators,Zimbabwe,2025-12-03T17:58:50.527454
The Poultry Shop,"Address: 8 Enterprise Centre, Exhibition Park, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105459/The_Poultry_Shop,Zimbabwe,2025-12-03T17:58:50.557900
Agricultural Elevate PBC,"Address: 560, 9th Street, Hatcliffe, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106442/Agricultural_Elevate_PBC,Zimbabwe,2025-12-03T17:58:50.569305
Acme Accounting Services Zimbabwe,"Address: 9135 Sipambi Street, Mucheke, Masvingo, Zimbabwe",Masvingo,,,,,https://www.zimbabweyp.com/company/105917/Acme_Accounting_Services_Zimbabwe,Zimbabwe,2025-12-03T17:58:50.579176
Dream Merchant Investments (Pvt) Ltd,"Address: 42 Samuel Parirenyatwa Street Bulawayo, Zimbabwe",Bulawayo,,,,,https://www.zimbabweyp.com/company/104864/Dream_Merchant_Investments_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:50.607756
Mist Corporate Services (Private) Limited,"Address: 9th & JMN Nkomo, Mimosa House 4th Floor Office 5 & 6, Bulawayo, Zimbabwe",Bulawayo,,,,,https://www.zimbabweyp.com/company/107366/Mist_Corporate_Services_Private_Limited,Zimbabwe,2025-12-03T17:58:50.614059
Fiscal Advisory Services,"Address: Gowero House 1st Floor, 148 Mbuya Nehanda ,cnr N Mandela, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105248/Fiscal_Advisory_Services,Zimbabwe,2025-12-03T17:58:50.617511
Bestflock Consultants,Address: 71 Jason Moyo. 1st Floor Francis House. Harare. Zimbabwe,Harare,,,,,https://www.zimbabweyp.com/company/105124/Bestflock_Consultants,Zimbabwe,2025-12-03T17:58:50.629817
Finmas Business Consultancy,"Address: suite 305, 3rd Floor LAPF House 8th Ave, Btwn J.Moyo & Fife, Bulawayo, Zimbabwe",Bulawayo,,,,,https://www.zimbabweyp.com/company/106935/Finmas_Business_Consultancy,Zimbabwe,2025-12-03T17:58:50.637175
Genius Forensic Services,"Address: 6 HILLER ROAD,GUNHILL.HARARE, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105400/Genius_Forensic_Services,Zimbabwe,2025-12-03T17:58:50.643526
Ideal Medical Solutions,"Address: F6, First Foor,Travel Plaza. Cnr Mazoe & Chinamano Avenue. Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104945/Ideal_Medical_Solutions,Zimbabwe,2025-12-03T17:58:50.664758
Laurie Thompson - Personal Development Coach,"Address: Hamilton Close, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105460/Laurie_Thompson_Personal_Development_Coach,Zimbabwe,2025-12-03T17:58:50.670048
Nancevic Consultancy,"Address: 56 speke Ave,Harare Gelfand House 3rd floor room 304, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106040/Nancevic_Consultancy,Zimbabwe,2025-12-03T17:58:50.707875
Primson Management Services,"Address: 4 Rembrandt Lane Strathaven, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105330/Primson_Management_Services,Zimbabwe,2025-12-03T17:58:50.716890
Air Doctors (Pvt) Ltd,"Address: 48 Van Praagh Ave, Milton Park, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104519/Air_Conditioning_Refrigeration_Optional_Air_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:52.982532
Bright Cleaning Services,"Address: 19 Glenara, Eastlea, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104934/KLEENERS,Zimbabwe,2025-12-03T17:58:53.092811
Minglobal pvt ltd,"Address: Cosmos Road,Westgate,Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104854/MinGlobal_pvt_ltd,Zimbabwe,2025-12-03T17:58:53.614471
Cleaning Frenzy Zimbabwe,"Address: No 3 Elendon House, Samuel Parirenyatwa street btwn 12 &13th avenue(opp Cohglan Primary Sch), Bulawayo, Zimbabwe",Bulawayo,,,,,https://www.zimbabweyp.com/company/105009/Cleaning_Frenzy,Zimbabwe,2025-12-03T17:58:53.620892
Xialunmei Language Consultancy,"Address: Shop Number 177 Longcheng Plaza, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104964/Xialunmei_Language_Consultancy,Zimbabwe,2025-12-03T17:58:53.633314
263 Kleeners,"Address: 32 Rossal Road Greendale , Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105425/263_Kleeners,Zimbabwe,2025-12-03T17:58:54.117876
Fabmark Stocktaking Services,"Address: 23 Central Road Hatfield, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106096/Fabmark_Stocktaking_Services,Zimbabwe,2025-12-03T17:58:54.134437
Chrystalle International - Safes & Cabinets,"Address: Enquiries only. NO ADVERTISERS!! 345 Affirmative Way, Willowvale, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/103467/Chrystalle_International_Safes_Cabinets,Zimbabwe,2025-12-03T17:58:54.149024
Livingmart Furniture (Pvt) Ltd,"Address: 16 Austin Road, Workington, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/103650/Livingmart_Furniture_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:54.310987
Frelo Refrigeration & Air Conditioning,"Address: Bay 2 14 Telford Road, Graniteside, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/103708/Frelo_Refrigeration_Air_Conditioning,Zimbabwe,2025-12-03T17:58:54.333771
William Scott & Co.,"Address: Bay 14, No. 247 Williams Way Msasa, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/103672/William_Scott_Co,Zimbabwe,2025-12-03T17:58:54.350734
ClearWorld Cleaners,"Address: 47 Shelford Way, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105397/ClearWorld_Cleaners,Zimbabwe,2025-12-03T17:58:54.379225
Adini Africa technologies,"Address: 344 J tongogara ave Kyle House , Masvingo, Zimbabwe",Masvingo,,,,,https://www.zimbabweyp.com/company/104976/Adini_Africa_technologies,Zimbabwe,2025-12-03T17:58:54.394307
HOMEGATE FURNITURE,"Address: 44 NKWAME NKRUMAH, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104015/HOMEGATE_FURNITURE,Zimbabwe,2025-12-03T17:58:54.400883
Springtide Cleaning,"Address: Eastgate Mall, Green Bridge , Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106431/Springtide_Cleaning,Zimbabwe,2025-12-03T17:58:54.431080
Unihold Investments Pvt Ltd,"Address: Shop No. 192 Longcheng, Cnr Samora Machel & Muttely Bent Belvedere, Harare Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/85518/Unihold_Investments,Zimbabwe,2025-12-03T17:58:54.436610
Havilahyards,"Address: CBD, Bulawayo, Zimbabwe",Bulawayo,,,,,https://www.zimbabweyp.com/company/108014/Havilahyards,Zimbabwe,2025-12-03T17:58:54.440786
Washroom Care Hygiene Systems,"Address: 117 Bishop Gaul Road Milton Park, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/103873/Washroom_Care_Hygiene_Systems,Zimbabwe,2025-12-03T17:58:54.455561
Electron Guard,"Address: 128 Jason Moyo Street, Byo, Bulawayo, Zimbabwe",Bulawayo,,,,,https://www.zimbabweyp.com/company/104488/Electron_Guard,Zimbabwe,2025-12-03T17:58:54.466197
Laser's Edge,"Address: 132 Upper East Road, Mount Pleasant, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/103815/Lasers_Edge,Zimbabwe,2025-12-03T17:58:55.938899
Barcode Solutions Africa,"Address: Barcode Africa, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104886/Barcode_Solutions_Africa,Zimbabwe,2025-12-03T17:58:55.940742
One Stamp Shop,"Address: Suite 404, Equity Building, 82 Rezende, Harare CBD, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105279/One_Stamp_Shop,Zimbabwe,2025-12-03T17:58:55.951323
Alvy Rubber Stamps,"Address: Suite 411, 4th Floor Executive Chambers 16 George Silundika Avenue, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/107275/Alvy_Rubber_Stamps,Zimbabwe,2025-12-03T17:58:55.955093
Lion King Printworks,Address: 724 Aerodrome Victoria Falls Zimbabwe,Victoria Falls,,,,,https://www.zimbabweyp.com/company/105367/Lion_King_Printworks,Zimbabwe,2025-12-03T17:58:55.956976
Mason Graphics (Pvt) Ltd,"Address: 3 Hermes Road Southerton, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105167/Mason_Graphics_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:55.959187
Proxel Printers,"Address: 4 Green Trees Road, Wilowvale, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/107995/Proxel_Printers,Zimbabwe,2025-12-03T17:58:55.961000
The Moment Images Media Company,"Address: 25 G Silundika Avenue, Regal Star House, 9th Floor Suite 901, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104522/The_Moment_Images_Media_Company,Zimbabwe,2025-12-03T17:58:55.962879
Noel Mguni,"Address: 102 George Silundika and 10th avenue, Bulawayo, Zimbabwe",Bulawayo,,,,,https://www.zimbabweyp.com/company/104940/Noel_Mguni,Zimbabwe,2025-12-03T17:58:55.964874
Patsano Systems,"Address: 69 Cameron Street, Suite N4, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/107523/Patsano_Systems,Zimbabwe,2025-12-03T17:58:55.968785
Claude Neon Signs (Pvt) Ltd,"Address: 30 Shepperton Road Graniteside, P.O.Box 2411, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/1897/Claude_Neon_Signs_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:55.972457
Biznetwork Communication Systems,"Address: Shop 9b, Third Street, Kwekwe, Zimbabwe",Kwekwe,,,,,https://www.zimbabweyp.com/company/1518/Biznetwork_Communication_Systems,Zimbabwe,2025-12-03T17:58:55.974306
Mattat Investments (Tatmat Printers),"Address: Shop Number 14 Sopers Arcade (Above Shearwater Town) or Shop Number 3 Chinotimba Post Office, Victoria Falls , Zimbabwe",Victoria Falls,,,,,https://www.zimbabweyp.com/company/107356/Mattat_Investments_Tatmat_Printers,Zimbabwe,2025-12-03T17:58:55.976010
KAKIC UNIVERSE,"Address: Office 426, 4th Floor, Nicoz Diamond House, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106579/KAKIC_UNIVERSE,Zimbabwe,2025-12-03T17:58:57.100701
Tell-Us,"Address: Pioneer House Corner 8th Avenue and Fife Street Office 102B First Floor, Bulawayo, Zimbabwe",Bulawayo,,,,,https://www.zimbabweyp.com/company/105042/Tell_Us,Zimbabwe,2025-12-03T17:58:57.102481
FMG Business Solutions,"Address: 3 RENFREW ROAD EASTLEA, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104654/FMG_Business_Solutions,Zimbabwe,2025-12-03T17:58:57.104301
NK Digital / Nikolina Kobali,"Address: 4 Upper Lowood, Borrowdale, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106589/NK_Digital_Nikolina_Kobali,Zimbabwe,2025-12-03T17:58:57.106082
Oriental Mining & Technical Services (Pvt) Ltd,"Address: 21 Traill Road, Mt Pleasant, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104632/oriental-mining-technical-services-pvt-ltd,Zimbabwe,2025-12-03T17:58:57.107814
Tradezone classifieds,"Address: Number 5 kavallah court. 2rd Floor. Rg Mugabe & 9th Ave, Bulawayo, Zimbabwe",Bulawayo,,,,,https://www.zimbabweyp.com/company/105139/Tradezone_classifieds,Zimbabwe,2025-12-03T17:58:57.109554
CeLo Executive Printers,"Address: No.1 Union Avenue(Kwame Nkrumah) Suite 4, CB2, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105527/CeLo_Executive_Printers,Zimbabwe,2025-12-03T17:58:57.112302
Adlense Network,"Address: Marondera CBD at Matemba Complex Room 20, Zimbabwe",Marondera,,,,,https://www.zimbabweyp.com/company/107398/Adlense_Network,Zimbabwe,2025-12-03T17:58:57.114035
Afrodigital Skills Training,"Address: 1 Kingsmead, Borrowdale, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106169/Afrodigital_Skills_Training,Zimbabwe,2025-12-03T17:58:57.115744
The Riley Method,"Address: 21a, Clark Rd, Bulawayo, Zimbabwe",Bulawayo,,,,,https://www.zimbabweyp.com/company/105477/The_Riley_Method,Zimbabwe,2025-12-03T17:58:57.117440
TINEVIMBO LOGISTICS CO LTD,"Address: Karume Shaurimoyo Road and Lindi street Machinga Complex Business Park 3floor room no :D3 - 164 DAR ES SALAAM TANZANIA , Harare, Zimbabwe",Harare,3 - 164,,,,https://www.zimbabweyp.com/company/104402/JYUSUPH_LOGISTICS_CO_LTD,Zimbabwe,2025-12-03T17:58:57.119284
Practical Brands,"Address: 7 Knight Bruce Road, Milton Park, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106994/Practical_Brands,Zimbabwe,2025-12-03T17:58:57.121033
Munmac Media Solutions,"Address: 12 Donald Macdonald drive , Eastlea , Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104526/Munmac_Media_Solutions,Zimbabwe,2025-12-03T17:58:57.122746
Website Design Harare,"Address: 29 Campbell Road Pomona Borrowdale, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106981/Website_Design_Harare,Zimbabwe,2025-12-03T17:58:57.124468
Baobweb,"Address: 46 Mount Pleasant Dr, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/107896/Baobweb,Zimbabwe,2025-12-03T17:58:57.126518
Digitalistlabs,"Address: 1045 Bannockburn, Mount Pleasant Heights, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106120/Digitalistlabs,Zimbabwe,2025-12-03T17:58:57.128481
Idea Factory Zimbabwe,"Address: 2 Turnstead Close, Chisipitie, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104500/Idea_Factory_Zimbabwe,Zimbabwe,2025-12-03T17:58:57.130320
Jobs in Zimbabwe,"Address: Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106472/Jobs_in_Zimbabwe,Zimbabwe,2025-12-03T17:58:57.132086
Veldt Earthmoving Machines,"Address: 105 Sahiy Building, Cnr Angwa Street & Robert Mugabe Way, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/107993/Veldt_Earthmoving_Machines,Zimbabwe,2025-12-03T17:58:58.056804
Brooke Credit Consultants,"Address: 35 Divine Road, Milton Park, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104829/Brooke_Credit_Consultants,Zimbabwe,2025-12-03T17:58:58.059502
Afrodigital Pan-University,"Address: 12 Trent Road, Avonlea, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106653/Afrodigital_Pan_University,Zimbabwe,2025-12-03T17:58:58.062404
"Harare Polytechnic College in Zimbabwe (couses, fees, website, contacts)","Address: Herbet Chitepo West CBD , P.O.Box 407, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/795/Harare_Polytechnic,Zimbabwe,2025-12-03T17:58:58.064678
Afriskills Engineering Pvt Ltd,"Address: 1 Martin Road | Msasa | Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/103910/Afriskills_Engineering_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:58.066749
City Of Justice Earth Moving training,"Address: 43 Robson Manyika Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106921/City_Of_Justice_Earth_Moving_training,Zimbabwe,2025-12-03T17:58:58.068432
"SPENCER TRAINING ACADEMY POLOKWANE,LOUIS TRICHARDT","Address: CBD, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/103649/SPENCER_TRAINING_ACADEMY_POLOKWANE_LOUIS_TRICHARDT,Zimbabwe,2025-12-03T17:58:58.070117
Alex Marufu Life Coach (Pvt) Ltd,"Address: 28 Oriole Crescent, Northlea, Gweru, Zimbabwe",Gweru,,,,,https://www.zimbabweyp.com/company/107987/Alex_Marufu_Life_Coach_Pvt_Ltd,Zimbabwe,2025-12-03T17:58:58.071634
RM TRAINING CENTER,"Address: mbare, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/108022/RM_TRAINING_CENTER,Zimbabwe,2025-12-03T17:58:58.073672
Business Unit Centre,"Address: 23C Maribou Close Rd,Tynwald,Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106173/Business_Unit_Centre,Zimbabwe,2025-12-03T17:58:58.077102
INTERNATIONAL COACHING & MENTORING FOUNDATION,"Address: 74 SELOUS AVENUE, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/105050/INTERNATIONAL_COACHING_MENTORING_FOUNDATION,Zimbabwe,2025-12-03T17:58:58.079125
Mitana,"Address: Harare Town, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/104664/mitana,Zimbabwe,2025-12-03T17:58:58.080819
Learning Factory,"Address: 580 Old Mazowe Road, Westgate, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/107205/Learning_Factory,Zimbabwe,2025-12-03T17:58:58.085402
Sabre Business World,"Address: 146 Enterprise Road, Highands, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/106571/Sabre_Business_World,Zimbabwe,2025-12-03T17:58:58.087109
Cendel Language Centre,"Address: 7 Rowland Square, Milton Park, Harare, Zimbabwe",Harare,,,,,https://www.zimbabweyp.com/company/103493/Cendel_Language_Bridge,Zimbabwe,2025-12-03T17:58:58.089685
